,date,sub_category,word,freq
3139,2024-10-08,환경,년,31
3140,2024-10-08,환경,서울,31
3141,2024-10-08,환경,오염,27
3142,2024-10-08,환경,협약,24
3143,2024-10-08,환경,도,23
3144,2024-10-08,환경,환경부,22
3145,2024-10-08,환경,국제,19
3146,2024-10-08,환경,종식,19
3147,2024-10-08,환경,등,17
3148,2024-10-08,환경,것,17
3149,2024-10-08,환경,하천,15
3150,2024-10-09,IT 일반,일,327
3151,2024-10-09,IT 일반,기술,161
3152,2024-10-09,IT 일반,기업,98
3153,2024-10-09,IT 일반,년,95
3154,2024-10-09,IT 일반,정보,90
3155,2024-10-09,IT 일반,분기,87
3156,2024-10-09,IT 일반,원,85
3157,2024-10-09,IT 일반,억,75
3158,2024-10-09,IT 일반,삼성전자,74
3159,2024-10-09,IT 일반,지능,73
3160,2024-10-09,IT 일반,대표,72
3161,2024-10-09,IT 일반,인공,66
3162,2024-10-09,IT 일반,과학,65
3163,2024-10-09,IT 일반,통신,62
3164,2024-10-09,IT 일반,등,61
3165,2024-10-09,건강정보,일,75
3166,2024-10-09,건강정보,건강,42
3167,2024-10-09,건강정보,년,37
3168,2024-10-09,건강정보,수,33
3169,2024-10-09,건강정보,바이오,32
3170,2024-10-09,건강정보,것,29
3171,2024-10-09,건강정보,암,28
3172,2024-10-09,건강정보,세,27
3173,2024-10-09,건강정보,치료,26
3174,2024-10-09,건강정보,위험,25
3175,2024-10-09,건강정보,연구,25
3176,2024-10-09,건강정보,미국,25
3177,2024-10-09,건강정보,의료,25
3178,2024-10-09,건강정보,등,24
3179,2024-10-09,건강정보,병원,24
3180,2024-10-09,게임/리뷰,게임,373
3181,2024-10-09,게임/리뷰,일,169
3182,2024-10-09,게임/리뷰,만,75
3183,2024-10-09,게임/리뷰,이용자,62
3184,2024-10-09,게임/리뷰,넥슨,54
3185,2024-10-09,게임/리뷰,글로벌,51
3186,2024-10-09,게임/리뷰,월,45
3187,2024-10-09,게임/리뷰,명,44
3188,2024-10-09,게임/리뷰,출시,44
3189,2024-10-09,게임/리뷰,헌법,42
3190,2024-10-09,게임/리뷰,엔씨소프트,42
3191,2024-10-09,게임/리뷰,모집,41
3192,2024-10-09,게임/리뷰,즈,40
3193,2024-10-09,게임/리뷰,소원,39
3194,2024-10-09,게임/리뷰,모바일,39
3195,2024-10-09,공연/전시,일,268
3196,2024-10-09,공연/전시,공연,62
3197,2024-10-09,공연/전시,개최,56
3198,2024-10-09,공연/전시,월,54
3199,2024-10-09,공연/전시,문화,49
3200,2024-10-09,공연/전시,서울,41
3201,2024-10-09,공연/전시,년,41
3202,2024-10-09,공연/전시,연극,37
3203,2024-10-09,공연/전시,축제,36
3204,2024-10-09,공연/전시,예술,34
3205,2024-10-09,공연/전시,회,34
3206,2024-10-09,공연/전시,배우,30
3207,2024-10-09,공연/전시,국제,29
3208,2024-10-09,공연/전시,뮤지컬,28
3209,2024-10-09,공연/전시,한국,26
3210,2024-10-09,과학 일반,일,156
3211,2024-10-09,과학 일반,노벨,106
3212,2024-10-09,과학 일반,기술,92
3213,2024-10-09,과학 일반,물리학상,84
3214,2024-10-09,과학 일반,과학,74
3215,2024-10-09,과학 일반,연구,72
3216,2024-10-09,과학 일반,교수,54
3217,2024-10-09,과학 일반,존,48
3218,2024-10-09,과학 일반,센터,48
3219,2024-10-09,과학 일반,개발,47
3220,2024-10-09,과학 일반,올해,46
3221,2024-10-09,과학 일반,정보,46
3222,2024-10-09,과학 일반,인공,43
3223,2024-10-09,과학 일반,위원회,42
3224,2024-10-09,과학 일반,러닝,39
3225,2024-10-09,교육,일,349
3226,2024-10-09,교육,후보,175
3227,2024-10-09,교육,교육,155
3228,2024-10-09,교육,서울,142
3229,2024-10-09,교육,선거,124
3230,2024-10-09,교육,년,122
3231,2024-10-09,교육,교육감,103
3232,2024-10-09,교육,서울시,95
3233,2024-10-09,교육,학생,78
3234,2024-10-09,교육,식,78
3235,2024-10-09,교육,보궐,78
3236,2024-10-09,교육,대학,77
3237,2024-10-09,교육,의대,71
3238,2024-10-09,교육,교수,70
3239,2024-10-09,교육,위원회,68
3240,2024-10-09,국방/외교,일,237
3241,2024-10-09,국방/외교,국방부,208
3242,2024-10-09,국방/외교,장관,198
3243,2024-10-09,국방/외교,국회,151
3244,2024-10-09,국방/외교,김용현,143
3245,2024-10-09,국방/외교,감사,129
3246,2024-10-09,국방/외교,국정,120
3247,2024-10-09,국방/외교,서울,118
3248,2024-10-09,국방/외교,북한,91
3249,2024-10-09,국방/외교,국감,86
3250,2024-10-09,국방/외교,국방,80
3251,2024-10-09,국방/외교,용산구,74
3252,2024-10-09,국방/외교,위원회,73
3253,2024-10-09,국방/외교,사진,69
3254,2024-10-09,국방/외교,군인,69
3255,2024-10-09,국회/정당,일,121
3256,2024-10-09,국회/정당,국회,100
3257,2024-10-09,국회/정당,국정,86
3258,2024-10-09,국회/정당,감사,86
3259,2024-10-09,국회/정당,위원회,75
3260,2024-10-09,국회/정당,여사,74
3261,2024-10-09,국회/정당,국감,67
3262,2024-10-09,국회/정당,김건희,65
3263,2024-10-09,국회/정당,더불어민주당,59
3264,2024-10-09,국회/정당,이재명,59
3265,2024-10-09,국회/정당,의원,57
3266,2024-10-09,국회/정당,국민,52
3267,2024-10-09,국회/정당,대표,52
3268,2024-10-09,국회/정당,의혹,44
3269,2024-10-09,국회/정당,여야,40
3270,2024-10-09,글로벌 경제,일,136
3271,2024-10-09,글로벌 경제,증시,120
3272,2024-10-09,글로벌 경제,중국,118
3273,2024-10-09,글로벌 경제,미국,76
3274,2024-10-09,글로벌 경제,현지,54
3275,2024-10-09,글로벌 경제,금리,54
3276,2024-10-09,글로벌 경제,달러,52
3277,2024-10-09,글로벌 경제,만,52
3278,2024-10-09,글로벌 경제,급등,51
3279,2024-10-09,글로벌 경제,시간,50
3280,2024-10-09,글로벌 경제,월,46
3281,2024-10-09,글로벌 경제,유가,45
3282,2024-10-09,글로벌 경제,상승,45
3283,2024-10-09,글로벌 경제,년,44
3284,2024-10-09,글로벌 경제,뉴욕,44
3285,2024-10-09,금융,일,346
3286,2024-10-09,금융,금융,223
3287,2024-10-09,금융,은행,132
3288,2024-10-09,금융,월,118
3289,2024-10-09,금융,서울,116
3290,2024-10-09,금융,억,115
3291,2024-10-09,금융,원,115
3292,2024-10-09,금융,대출,83
3293,2024-10-09,금융,년,77
3294,2024-10-09,금융,만,74
3295,2024-10-09,금융,기업,73
3296,2024-10-09,금융,금리,69
3297,2024-10-09,금융,개인,68
3298,2024-10-09,금융,흑자,66
3299,2024-10-09,금융,국내,65
3300,2024-10-09,날씨,도,182
3301,2024-10-09,날씨,기온,153
3302,2024-10-09,날씨,날씨,139
3303,2024-10-09,날씨,일,111
3304,2024-10-09,날씨,아침,111
3305,2024-10-09,날씨,한로,108
3306,2024-10-09,날씨,낮,98
3307,2024-10-09,날씨,비,92
3308,2024-10-09,날씨,절기,85
3309,2024-10-09,날씨,일교차,84
3310,2024-10-09,날씨,안개,72
3311,2024-10-09,날씨,오늘,68
3312,2024-10-09,날씨,월,68
3313,2024-10-09,날씨,내륙,61
3314,2024-10-09,날씨,이슬,60
3315,2024-10-09,노동,일,150
3316,2024-10-09,노동,경기도,55
3317,2024-10-09,노동,경기,52
3318,2024-10-09,노동,만,50
3319,2024-10-09,노동,원,48
3320,2024-10-09,노동,년,41
3321,2024-10-09,노동,월,36
3322,2024-10-09,노동,고용,35
3323,2024-10-09,노동,시장,34
3324,2024-10-09,노동,명,32
3325,2024-10-09,노동,페스티벌,29
3326,2024-10-09,노동,것,26
3327,2024-10-09,노동,개최,23
3328,2024-10-09,노동,청년,23
3329,2024-10-09,노동,취업,23
3330,2024-10-09,대통령실,싱가포르,971
3331,2024-10-09,대통령실,대통령,850
3332,2024-10-09,대통령실,윤석열,558
3333,2024-10-09,대통령실,일,392
3334,2024-10-09,대통령실,현지,287
3335,2024-10-09,대통령실,방문,247
3336,2024-10-09,대통령실,국빈,240
3337,2024-10-09,대통령실,윤,235
3338,2024-10-09,대통령실,한,231
3339,2024-10-09,대통령실,시간,153
3340,2024-10-09,대통령실,여사,130
3341,2024-10-09,대통령실,대통령실,124
3342,2024-10-09,대통령실,총리,124
3343,2024-10-09,대통령실,공동,122
3344,2024-10-09,대통령실,시각,121
3345,2024-10-09,도로/교통,일,13
3346,2024-10-09,도로/교통,교차로,8
3347,2024-10-09,도로/교통,영등포,6
3348,2024-10-09,도로/교통,고가,6
3349,2024-10-09,도로/교통,갈래,5
3350,2024-10-09,도로/교통,교통,4
3351,2024-10-09,도로/교통,에어부산,4
3352,2024-10-09,도로/교통,사고,4
3353,2024-10-09,도로/교통,로터리,4
3354,2024-10-09,도로/교통,철거,4
3355,2024-10-09,도로/교통,음주,3
3356,2024-10-09,도로/교통,도로,3
3357,2024-10-09,도로/교통,강동구,3
3358,2024-10-09,도로/교통,결정,3
3359,2024-10-09,도로/교통,서울,3
3360,2024-10-09,모바일,일,58
3361,2024-10-09,모바일,통신,36
3362,2024-10-09,모바일,동반,33
3363,2024-10-09,모바일,성장,33
3364,2024-10-09,모바일,정보,30
3365,2024-10-09,모바일,삼성전자,26
3366,2024-10-09,모바일,기술,26
3367,2024-10-09,모바일,폰,24
3368,2024-10-09,모바일,구글,24
3369,2024-10-09,모바일,년,24
3370,2024-10-09,모바일,지수,23
3371,2024-10-09,모바일,것,22
3372,2024-10-09,모바일,출시,21
3373,2024-10-09,모바일,평가,21
3374,2024-10-09,모바일,과학,19
3375,2024-10-09,보안/해킹,정보,27
3376,2024-10-09,보안/해킹,개인,22
3377,2024-10-09,보안/해킹,일,13
3378,2024-10-09,보안/해킹,유출,11
3379,2024-10-09,보안/해킹,위원장,10
3380,2024-10-09,보안/해킹,국감,9
3381,2024-10-09,보안/해킹,개인정보보호위원회,8
3382,2024-10-09,보안/해킹,사이버,8
3383,2024-10-09,보안/해킹,공격,7
3384,2024-10-09,보안/해킹,기술,7
3385,2024-10-09,보안/해킹,건,7
3386,2024-10-09,보안/해킹,사이트,6
3387,2024-10-09,보안/해킹,관련,6
3388,2024-10-09,보안/해킹,것,6
3389,2024-10-09,보안/해킹,이하,6
3390,2024-10-09,부동산,일,246
3391,2024-10-09,부동산,년,161
3392,2024-10-09,부동산,아파트,133
3393,2024-10-09,부동산,분양,108
3394,2024-10-09,부동산,서울,107
3395,2024-10-09,부동산,성장,98
3396,2024-10-09,부동산,동반,97
3397,2024-10-09,부동산,주택,97
3398,2024-10-09,부동산,우수,96
3399,2024-10-09,부동산,부동산,95
3400,2024-10-09,부동산,공급,88
3401,2024-10-09,부동산,지수,84
3402,2024-10-09,부동산,사업,81
3403,2024-10-09,부동산,등,81
3404,2024-10-09,부동산,국토,81
3405,2024-10-09,북한,북한,237
3406,2024-10-09,북한,일,145
3407,2024-10-09,북한,김정은,132
3408,2024-10-09,북한,풍선,69
3409,2024-10-09,북한,것,68
3410,2024-10-09,북한,국방,68
3411,2024-10-09,북한,위원장,58
3412,2024-10-09,북한,가능,51
3413,2024-10-09,북한,쓰레기,46
3414,2024-10-09,북한,종합,44
3415,2024-10-09,북한,핵,43
3416,2024-10-09,북한,군사,39
3417,2024-10-09,북한,국가,39
3418,2024-10-09,북한,국회,38
3419,2024-10-09,북한,국무,37
3420,2024-10-09,사건사고,일,537
3421,2024-10-09,사건사고,대,352
3422,2024-10-09,사건사고,혐의,284
3423,2024-10-09,사건사고,씨,266
3424,2024-10-09,사건사고,등,219
3425,2024-10-09,사건사고,명,205
3426,2024-10-09,사건사고,경찰,171
3427,2024-10-09,사건사고,년,167
3428,2024-10-09,사건사고,시,144
3429,2024-10-09,사건사고,분,126
3430,2024-10-09,사건사고,것,124
3431,2024-10-09,사건사고,만,119
3432,2024-10-09,사건사고,위반,119
3433,2024-10-09,사건사고,수사,115
3434,2024-10-09,사건사고,사고,113
3435,2024-10-09,산업/재계,일,53
3436,2024-10-09,산업/재계,싱가포르,52
3437,2024-10-09,산업/재계,등,25
3438,2024-10-09,산업/재계,기업,23
3439,2024-10-09,산업/재계,산업,22
3440,2024-10-09,산업/재계,한국,21
3441,2024-10-09,산업/재계,반도체,19
3442,2024-10-09,산업/재계,삼성전자,16
3443,2024-10-09,산업/재계,협력,16
3444,2024-10-09,산업/재계,포럼,16
3445,2024-10-09,산업/재계,한,16
3446,2024-10-09,산업/재계,회장,15
3447,2024-10-09,산업/재계,정의선,14
3448,2024-10-09,산업/재계,년,13
3449,2024-10-09,산업/재계,첨단,13
3450,2024-10-09,생활경제,일,521
3451,2024-10-09,생활경제,출시,135
3452,2024-10-09,생활경제,년,112
3453,2024-10-09,생활경제,등,93
3454,2024-10-09,생활경제,배달,80
3455,2024-10-09,생활경제,브랜드,78
3456,2024-10-09,생활경제,진행,76
3457,2024-10-09,생활경제,원,71
3458,2024-10-09,생활경제,월,71
3459,2024-10-09,생활경제,웰,70
3460,2024-10-09,생활경제,기업,67
3461,2024-10-09,생활경제,국내,67
3462,2024-10-09,생활경제,제품,67
3463,2024-10-09,생활경제,요리사,66
3464,2024-10-09,생활경제,대표,64
3465,2024-10-09,생활문화 일반,일,434
3466,2024-10-09,생활문화 일반,서울,115
3467,2024-10-09,생활문화 일반,년,112
3468,2024-10-09,생활문화 일반,중소,111
3469,2024-10-09,생활문화 일반,벤처,109
3470,2024-10-09,생활문화 일반,등,101
3471,2024-10-09,생활문화 일반,월,97
3472,2024-10-09,생활문화 일반,감사,77
3473,2024-10-09,생활문화 일반,기업,76
3474,2024-10-09,생활문화 일반,국정,75
3475,2024-10-09,생활문화 일반,위원회,60
3476,2024-10-09,생활문화 일반,산업,60
3477,2024-10-09,생활문화 일반,만,57
3478,2024-10-09,생활문화 일반,기업부,57
3479,2024-10-09,생활문화 일반,문화,53
3480,2024-10-09,식품/의료,일,119
3481,2024-10-09,식품/의료,의료,85
3482,2024-10-09,식품/의료,것,52
3483,2024-10-09,식품/의료,년,41
3484,2024-10-09,식품/의료,병원,41
3485,2024-10-09,식품/의료,명,40
3486,2024-10-09,식품/의료,환자,38
3487,2024-10-09,식품/의료,국회,38
3488,2024-10-09,식품/의료,보건,36
3489,2024-10-09,식품/의료,정부,36
3490,2024-10-09,식품/의료,의대,35
3491,2024-10-09,식품/의료,배추,35
3492,2024-10-09,식품/의료,서울,31
3493,2024-10-09,식품/의료,의사,30
3494,2024-10-09,식품/의료,대형,30
3495,2024-10-09,언론,일,23
3496,2024-10-09,언론,방송,21
3497,2024-10-09,언론,통신,13
3498,2024-10-09,언론,언론,12
3499,2024-10-09,언론,기술,12
3500,2024-10-09,언론,명,11
3501,2024-10-09,언론,등,11
3502,2024-10-09,언론,박민,10
3503,2024-10-09,언론,사장,10
3504,2024-10-09,언론,본부,10
3505,2024-10-09,언론,이달,9
3506,2024-10-09,언론,기자상,9
3507,2024-10-09,언론,씨,9
3508,2024-10-09,언론,노조,8
3509,2024-10-09,언론,년,7
3510,2024-10-09,여행/레저,일,154
3511,2024-10-09,여행/레저,여행,70
3512,2024-10-09,여행/레저,월,54
3513,2024-10-09,여행/레저,만,54
3514,2024-10-09,여행/레저,수,49
3515,2024-10-09,여행/레저,관광,48
3516,2024-10-09,여행/레저,년,46
3517,2024-10-09,여행/레저,명,45
3518,2024-10-09,여행/레저,리조트,37
3519,2024-10-09,여행/레저,축제,36
3520,2024-10-09,여행/레저,트리플,30
3521,2024-10-09,여행/레저,서울,30
3522,2024-10-09,여행/레저,김해,30
3523,2024-10-09,여행/레저,롯데호텔,30
3524,2024-10-09,여행/레저,앤,29
3525,2024-10-09,음식/맛집,일,31
3526,2024-10-09,음식/맛집,요리사,15
3527,2024-10-09,음식/맛집,흑백,14
3528,2024-10-09,음식/맛집,밤,9
3529,2024-10-09,음식/맛집,티라미수,9
3530,2024-10-09,음식/맛집,요리,9
3531,2024-10-09,음식/맛집,명,8
3532,2024-10-09,음식/맛집,예약,8
3533,2024-10-09,음식/맛집,출시,8
3534,2024-10-09,음식/맛집,셰프,8
3535,2024-10-09,음식/맛집,대표,7
3536,2024-10-09,음식/맛집,수,7
3537,2024-10-09,음식/맛집,컵,7
3538,2024-10-09,음식/맛집,년,6
3539,2024-10-09,음식/맛집,화제,6
3540,2024-10-09,인권/복지,일,124
3541,2024-10-09,인권/복지,복지,41
3542,2024-10-09,인권/복지,보건,32
3543,2024-10-09,인권/복지,의료,29
3544,2024-10-09,인권/복지,등,28
3545,2024-10-09,인권/복지,환자,26
3546,2024-10-09,인권/복지,지원,26
3547,2024-10-09,인권/복지,년,24
3548,2024-10-09,인권/복지,국회,24
3549,2024-10-09,인권/복지,것,23
3550,2024-10-09,인권/복지,수,22
3551,2024-10-09,인권/복지,월,21
3552,2024-10-09,인권/복지,위원회,20
3553,2024-10-09,인권/복지,시,20
3554,2024-10-09,인권/복지,기업,20
3555,2024-10-09,인물,씨,175
3556,2024-10-09,인물,일,157
3557,2024-10-09,인물,상,109
3558,2024-10-09,인물,별세,73
3559,2024-10-09,인물,모친,61
3560,2024-10-09,인물,시,58
3561,2024-10-09,인물,발인,43
3562,2024-10-09,인물,오전,42
3563,2024-10-09,인물,부고,41
3564,2024-10-09,인물,상무,39
3565,2024-10-09,인물,기획,33
3566,2024-10-09,인물,년,32
3567,2024-10-09,인물,인사,27
3568,2024-10-09,인물,장례식장,26
3569,2024-10-09,인물,박,25
3570,2024-10-09,인터넷/SNS,일,100
3571,2024-10-09,인터넷/SNS,기술,61
3572,2024-10-09,인터넷/SNS,네이버,49
3573,2024-10-09,인터넷/SNS,정보,39
3574,2024-10-09,인터넷/SNS,년,35
3575,2024-10-09,인터넷/SNS,대표,29
3576,2024-10-09,인터넷/SNS,과학,28
3577,2024-10-09,인터넷/SNS,지능,27
3578,2024-10-09,인터넷/SNS,통신,27
3579,2024-10-09,인터넷/SNS,구글,27
3580,2024-10-09,인터넷/SNS,플랫폼,26
3581,2024-10-09,인터넷/SNS,우수,25
3582,2024-10-09,인터넷/SNS,위,23
3583,2024-10-09,인터넷/SNS,평가,23
3584,2024-10-09,인터넷/SNS,성장,22
3585,2024-10-09,자동차/시승기,일,141
3586,2024-10-09,자동차/시승기,차,104
3587,2024-10-09,자동차/시승기,년,63
3588,2024-10-09,자동차/시승기,현대차,54
3589,2024-10-09,자동차/시승기,월,53
3590,2024-10-09,자동차/시승기,전기,52
3591,2024-10-09,자동차/시승기,한국,44
3592,2024-10-09,자동차/시승기,코리아,41
3593,2024-10-09,자동차/시승기,회장,40
3594,2024-10-09,자동차/시승기,기업,40
3595,2024-10-09,자동차/시승기,정의선,39
3596,2024-10-09,자동차/시승기,국내,38
3597,2024-10-09,자동차/시승기,만,37
3598,2024-10-09,자동차/시승기,모터스포츠,37
3599,2024-10-09,자동차/시승기,시장,35
3600,2024-10-09,종교,교회,35
3601,2024-10-09,종교,일,31
3602,2024-10-09,종교,목사,22
3603,2024-10-09,종교,년,20
3604,2024-10-09,종교,한국,14
3605,2024-10-09,종교,불교,12
3606,2024-10-09,종교,명,11
3607,2024-10-09,종교,복음,11
3608,2024-10-09,종교,것,11
3609,2024-10-09,종교,세계,10
3610,2024-10-09,종교,서울,10
3611,2024-10-09,종교,선교,9
3612,2024-10-09,종교,종교,9
3613,2024-10-09,종교,사람,9
3614,2024-10-09,종교,목회자,9
3615,2024-10-09,중기/벤처,일,235
3616,2024-10-09,중기/벤처,기업,204
3617,2024-10-09,중기/벤처,벤처,167
3618,2024-10-09,중기/벤처,중소,161
3619,2024-10-09,중기/벤처,중소기업,138
3620,2024-10-09,중기/벤처,등,92
3621,2024-10-09,중기/벤처,국회,91
3622,2024-10-09,중기/벤처,산업,78
3623,2024-10-09,중기/벤처,년,74
3624,2024-10-09,중기/벤처,포럼,71
3625,2024-10-09,중기/벤처,기업부,66
3626,2024-10-09,중기/벤처,원,65
3627,2024-10-09,중기/벤처,장관,65
3628,2024-10-09,중기/벤처,리더스,64
3629,2024-10-09,중기/벤처,배달,64
3630,2024-10-09,증권,일,740
3631,2024-10-09,증권,원,483
3632,2024-10-09,증권,만,312
3633,2024-10-09,증권,주가,224
3634,2024-10-09,증권,분기,216
3635,2024-10-09,증권,투자,214
3636,2024-10-09,증권,실적,210
3637,2024-10-09,증권,삼성전자,205
3638,2024-10-09,증권,억,195
3639,2024-10-09,증권,시장,182
3640,2024-10-09,증권,주,174
3641,2024-10-09,증권,코스피,160
3642,2024-10-09,증권,것,157
3643,2024-10-09,증권,증권,154
3644,2024-10-09,증권,년,148
3645,2024-10-09,책,일,20
3646,2024-10-09,책,년,12
3647,2024-10-09,책,책,9
3648,2024-10-09,책,출판,9
3649,2024-10-09,책,회,9
3650,2024-10-09,책,밀리,9
3651,2024-10-09,책,서재,9
3652,2024-10-09,책,전자책,8
3653,2024-10-09,책,정산,8
3654,2024-10-09,책,한국,7
3655,2024-10-09,책,세종,7
3656,2024-10-09,책,출간,7
3657,2024-10-09,책,명,7
3658,2024-10-09,책,대회,7
3659,2024-10-09,책,문단,6
3660,2024-10-09,컴퓨터,일,37
3661,2024-10-09,컴퓨터,정보,28
3662,2024-10-09,컴퓨터,기업,24
3663,2024-10-09,컴퓨터,기술,21
3664,2024-10-09,컴퓨터,시장,18
3665,2024-10-09,컴퓨터,데이터,16
3666,2024-10-09,컴퓨터,개인,15
3667,2024-10-09,컴퓨터,솔루션,13
3668,2024-10-09,컴퓨터,자동차,12
3669,2024-10-09,컴퓨터,수,10
3670,2024-10-09,컴퓨터,의원,9
3671,2024-10-09,컴퓨터,개인정보보호위원회,9
3672,2024-10-09,컴퓨터,국회,9
3673,2024-10-09,컴퓨터,인공,9
3674,2024-10-09,컴퓨터,지능,9
3675,2024-10-09,통신/뉴미디어,일,147
3676,2024-10-09,통신/뉴미디어,기술,104
3677,2024-10-09,통신/뉴미디어,통신,103
3678,2024-10-09,통신/뉴미디어,정보,88
3679,2024-10-09,통신/뉴미디어,과학,83
3680,2024-10-09,통신/뉴미디어,국회,66
3681,2024-10-09,통신/뉴미디어,방송,65
3682,2024-10-09,통신/뉴미디어,위원회,58
3683,2024-10-09,통신/뉴미디어,국감,49
3684,2024-10-09,통신/뉴미디어,의원,47
3685,2024-10-09,통신/뉴미디어,것,41
3686,2024-10-09,통신/뉴미디어,국정,40
3687,2024-10-09,통신/뉴미디어,요금,40
3688,2024-10-09,통신/뉴미디어,감사,39
3689,2024-10-09,통신/뉴미디어,보이스피싱,38
3690,2024-10-09,패션/뷰티,일,43
3691,2024-10-09,패션/뷰티,브랜드,25
3692,2024-10-09,패션/뷰티,신사,19
3693,2024-10-09,패션/뷰티,패션,13
3694,2024-10-09,패션/뷰티,출시,13
3695,2024-10-09,패션/뷰티,스탠다드,12
3696,2024-10-09,패션/뷰티,타임스퀘어,12
3697,2024-10-09,패션/뷰티,뷰티,12
3698,2024-10-09,패션/뷰티,매장,10
3699,2024-10-09,패션/뷰티,노스페이스,10
3700,2024-10-09,패션/뷰티,컬렉션,10
3701,2024-10-09,패션/뷰티,바르사,10
3702,2024-10-09,패션/뷰티,엘리트,9
3703,2024-10-09,패션/뷰티,영등포,8
3704,2024-10-09,패션/뷰티,서울,8
3705,2024-10-09,행정,일,177
3706,2024-10-09,행정,서울,85
3707,2024-10-09,행정,북한,56
3708,2024-10-09,행정,시장,43
3709,2024-10-09,행정,위원회,41
3710,2024-10-09,행정,것,37
3711,2024-10-09,행정,의원,36
3712,2024-10-09,행정,핀테크,35
3713,2024-10-09,행정,의회,34
3714,2024-10-09,행정,금융,33
3715,2024-10-09,행정,개최,31
3716,2024-10-09,행정,등,31
3717,2024-10-09,행정,장관,31
3718,2024-10-09,행정,풍선,30
3719,2024-10-09,행정,국민,29
3720,2024-10-09,환경,일,150
3721,2024-10-09,환경,환경부,78
3722,2024-10-09,환경,환경,77
3723,2024-10-09,환경,장관,59
3724,2024-10-09,환경,서울,43
3725,2024-10-09,환경,국회,41
3726,2024-10-09,환경,김완섭,39
3727,2024-10-09,환경,기후,33
3728,2024-10-09,환경,것,32
3729,2024-10-09,환경,위원회,31
3730,2024-10-09,환경,노동,29
3731,2024-10-09,환경,년,29
3732,2024-10-09,환경,기온,29
3733,2024-10-09,환경,회,28
3734,2024-10-09,환경,컵,26
3735,2024-10-10,IT 일반,일,129
3736,2024-10-10,IT 일반,등,52
3737,2024-10-10,IT 일반,기술,48
3738,2024-10-10,IT 일반,기업,46
3739,2024-10-10,IT 일반,노벨,41
3740,2024-10-10,IT 일반,미국,38
3741,2024-10-10,IT 일반,글로벌,38
3742,2024-10-10,IT 일반,수,37
3743,2024-10-10,IT 일반,정보,33
3744,2024-10-10,IT 일반,시장,30
3745,2024-10-10,IT 일반,구글,29
3746,2024-10-10,IT 일반,삼성전자,29
3747,2024-10-10,IT 일반,운영,27
3748,2024-10-10,IT 일반,것,27
3749,2024-10-10,IT 일반,산업,27
3750,2024-10-10,건강정보,것,47
3751,2024-10-10,건강정보,일,39
3752,2024-10-10,건강정보,바이오,34
3753,2024-10-10,건강정보,수,33
3754,2024-10-10,건강정보,건강,31
3755,2024-10-10,건강정보,환자,20
3756,2024-10-10,건강정보,미국,18
3757,2024-10-10,건강정보,연구,17
3758,2024-10-10,건강정보,유방암,16
3759,2024-10-10,건강정보,운동,16
3760,2024-10-10,건강정보,등,15
3761,2024-10-10,건강정보,치료,14
3762,2024-10-10,건강정보,년,14
3763,2024-10-10,건강정보,다이어트,13
3764,2024-10-10,건강정보,증가,13
3765,2024-10-10,게임/리뷰,게임,46
3766,2024-10-10,게임/리뷰,일,30
3767,2024-10-10,게임/리뷰,글로벌,10
3768,2024-10-10,게임/리뷰,넥슨,10
3769,2024-10-10,게임/리뷰,만,9
3770,2024-10-10,게임/리뷰,한글날,9
3771,2024-10-10,게임/리뷰,모집,8
3772,2024-10-10,게임/리뷰,음성,8
3773,2024-10-10,게임/리뷰,스토브,8
3774,2024-10-10,게임/리뷰,등,7
3775,2024-10-10,게임/리뷰,플랫폼,7
3776,2024-10-10,게임/리뷰,출시,7
3777,2024-10-10,게임/리뷰,공개,7
3778,2024-10-10,게임/리뷰,콘텐츠,6
3779,2024-10-10,게임/리뷰,월,6
3780,2024-10-10,공연/전시,일,114
3781,2024-10-10,공연/전시,공연,29
3782,2024-10-10,공연/전시,회,23
3783,2024-10-10,공연/전시,축제,23
3784,2024-10-10,공연/전시,전시,23
3785,2024-10-10,공연/전시,년,21
3786,2024-10-10,공연/전시,서울,20
3787,2024-10-10,공연/전시,문화,18
3788,2024-10-10,공연/전시,월,18
3789,2024-10-10,공연/전시,개최,16
3790,2024-10-10,공연/전시,시,15
3791,2024-10-10,공연/전시,행사,15
3792,2024-10-10,공연/전시,테이트,14
3793,2024-10-10,공연/전시,모던,14
3794,2024-10-10,공연/전시,세계,14
3795,2024-10-10,과학 일반,노벨,94
3796,2024-10-10,과학 일반,일,63
3797,2024-10-10,과학 일반,화학상,61
3798,2024-10-10,과학 일반,개발,55
3799,2024-10-10,과학 일반,단백질,51
3800,2024-10-10,과학 일반,화학,49
3801,2024-10-10,과학 일반,노벨상,40
3802,2024-10-10,과학 일반,년,40
3803,2024-10-10,과학 일반,베이커,38
3804,2024-10-10,과학 일반,연구,36
3805,2024-10-10,과학 일반,교수,34
3806,2024-10-10,과학 일반,올해,34
3807,2024-10-10,과학 일반,수상자,33
3808,2024-10-10,과학 일반,기술,32
3809,2024-10-10,과학 일반,예측,31
3810,2024-10-10,교육,일,135
3811,2024-10-10,교육,후보,68
3812,2024-10-10,교육,교육,63
3813,2024-10-10,교육,년,55
3814,2024-10-10,교육,대학,53
3815,2024-10-10,교육,명,41
3816,2024-10-10,교육,교사,41
3817,2024-10-10,교육,의대,39
3818,2024-10-10,교육,중,37
3819,2024-10-10,교육,것,35
3820,2024-10-10,교육,교육감,33
3821,2024-10-10,교육,서울,33
